wlan.frag,wlan.bssid,wlan.fc.subtype,wlan.duration,wlan.ta,wlan.fc.type,wlan.sa,frame.len,data.len,timestamp_c,wlan.ra,frame.number,wlan.da,class,wlan.seq
0,0,12,314,1,0,1,26,0,28177.94362,0,3085,0,Replay,1280
0,0,12,314,0,0,0,26,0,28177.95207,1,3086,1,Replay,1281
0,0,12,314,0,0,0,26,0,28178.07925,1,3087,1,Replay,1327
0,0,12,314,1,0,1,26,0,28178.49245,0,3088,0,Replay,1408
0,0,12,314,0,0,0,26,0,28178.49414,1,3089,1,Replay,1409
0,0,12,314,1,0,1,26,0,28178.50053,0,3090,0,Replay,1410
0,0,12,314,0,0,0,26,0,28178.50114,1,3091,1,Replay,1411
0,0,12,314,1,0,1,26,0,28178.50393,0,3092,0,Replay,1412
0,0,12,314,0,0,0,26,0,28178.50771,1,3093,1,Replay,1413
0,0,12,314,1,0,1,26,0,28178.51023,0,3094,0,Replay,1414
0,0,12,314,0,0,0,26,0,28178.51133,1,3095,1,Replay,1415
0,0,12,314,1,0,1,26,0,28178.51982,0,3096,0,Replay,1416
0,0,12,314,0,0,0,26,0,28178.52038,1,3097,1,Replay,1417
0,0,12,314,1,0,1,26,0,28178.52098,0,3098,0,Replay,1418
0,0,12,314,0,0,0,26,0,28178.54213,1,3099,1,Replay,1419
0,0,12,314,0,0,0,26,0,28178.54374,1,3100,1,Replay,1421
0,0,12,314,1,0,1,26,0,28178.54433,0,3101,0,Replay,1422
0,0,12,314,0,0,0,26,0,28178.54518,1,3102,1,Replay,1423
0,0,12,314,1,0,1,26,0,28178.54575,0,3103,0,Replay,1424
0,0,12,314,0,0,0,26,0,28178.54636,1,3104,1,Replay,1425
0,0,12,314,1,0,1,26,0,28178.54699,0,3105,0,Replay,1426
0,0,12,314,0,0,0,26,0,28178.54758,1,3106,1,Replay,1427
0,0,12,314,1,0,1,26,0,28178.54912,0,3107,0,Replay,1428
0,0,12,314,0,0,0,26,0,28178.55132,1,3108,1,Replay,1429
0,0,12,314,1,0,1,26,0,28178.55671,0,3109,0,Replay,1430
0,0,12,314,0,0,0,26,0,28178.55733,1,3110,1,Replay,1431
0,0,12,314,1,0,1,26,0,28178.56374,0,3111,0,Replay,1432
0,0,12,314,0,0,0,26,0,28178.56431,1,3112,1,Replay,1433
0,0,12,314,1,0,1,26,0,28178.56613,0,3113,0,Replay,1434
0,0,12,314,0,0,0,26,0,28178.56857,1,3114,1,Replay,1435
0,0,12,314,1,0,1,26,0,28178.5718,0,3115,0,Replay,1436
0,0,12,314,0,0,0,26,0,28178.57386,1,3116,1,Replay,1437
0,0,12,314,1,0,1,26,0,28178.57903,0,3117,0,Replay,1438
0,0,12,314,0,0,0,26,0,28178.5799,1,3118,1,Replay,1439
0,0,12,314,1,0,1,26,0,28178.58326,0,3119,0,Replay,1440
0,0,12,314,0,0,0,26,0,28178.58878,1,3120,1,Replay,1441
0,0,12,314,1,0,1,26,0,28178.58938,0,3121,0,Replay,1442
0,0,12,314,0,0,0,26,0,28178.59095,1,3122,1,Replay,1443
0,0,12,314,1,0,1,26,0,28178.59798,0,3123,0,Replay,1444
0,0,12,314,0,0,0,26,0,28178.59858,1,3124,1,Replay,1445
0,0,12,314,1,0,1,26,0,28178.60125,0,3125,0,Replay,1446
0,0,12,314,0,0,0,26,0,28178.60277,1,3126,1,Replay,1447
0,0,12,314,1,0,1,26,0,28178.60609,0,3127,0,Replay,1448
0,0,12,314,0,0,0,26,0,28178.61016,1,3128,1,Replay,1449
0,0,12,314,1,0,1,26,0,28178.61844,0,3129,0,Replay,1450
0,0,12,314,0,0,0,26,0,28178.61885,1,3130,1,Replay,1451
0,0,12,314,1,0,1,26,0,28178.61947,0,3131,0,Replay,1452
0,0,12,314,0,0,0,26,0,28178.62004,1,3132,1,Replay,1453
0,0,12,314,1,0,1,26,0,28178.62668,0,3133,0,Replay,1454
0,0,12,314,0,0,0,26,0,28178.62726,1,3134,1,Replay,1455
0,0,12,314,1,0,1,26,0,28178.63979,0,3135,0,Replay,1456
0,0,12,314,0,0,0,26,0,28178.64041,1,3136,1,Replay,1457
0,0,12,314,1,0,1,26,0,28178.64099,0,3137,0,Replay,1458
0,0,12,314,0,0,0,26,0,28178.64164,1,3138,1,Replay,1459
0,0,12,314,0,0,0,26,0,28178.64286,1,3139,1,Replay,1461
0,0,12,314,1,0,1,26,0,28178.64701,0,3140,0,Replay,1462
0,0,12,314,0,0,0,26,0,28178.64961,1,3141,1,Replay,1463
0,0,12,314,1,0,1,26,0,28178.65261,0,3142,0,Replay,1464
0,0,12,314,0,0,0,26,0,28178.65902,1,3143,1,Replay,1465
0,0,12,314,1,0,1,26,0,28178.65968,0,3144,0,Replay,1466
0,0,12,314,0,0,0,26,0,28178.6603,1,3145,1,Replay,1467
0,0,12,314,1,0,1,26,0,28178.66649,0,3146,0,Replay,1468
0,0,12,314,0,0,0,26,0,28178.66709,1,3147,1,Replay,1469
0,0,12,314,1,0,1,26,0,28178.66969,0,3148,0,Replay,1470
0,0,12,314,0,0,0,26,0,28178.67148,1,3149,1,Replay,1471
0,0,12,314,1,0,1,26,0,28178.67867,0,3150,0,Replay,1472
0,0,12,314,0,0,0,26,0,28178.67925,1,3151,1,Replay,1473
0,0,12,314,1,0,1,26,0,28178.68024,0,3152,0,Replay,1474
0,0,12,314,0,0,0,26,0,28178.68242,1,3153,1,Replay,1475
0,0,12,314,1,0,1,26,0,28178.68572,0,3154,0,Replay,1476
0,0,12,314,0,0,0,26,0,28178.68793,1,3155,1,Replay,1477
0,0,12,314,1,0,1,26,0,28178.69121,0,3156,0,Replay,1478
0,0,12,314,0,0,0,26,0,28178.69765,1,3157,1,Replay,1479
0,0,12,314,1,0,1,26,0,28178.69828,0,3158,0,Replay,1480
0,0,12,314,0,0,0,26,0,28178.70069,1,3159,1,Replay,1481
0,0,12,314,1,0,1,26,0,28178.70303,0,3160,0,Replay,1482
0,0,12,314,1,0,1,26,0,28178.71117,0,3161,0,Replay,1484
0,0,12,314,0,0,0,26,0,28178.71179,1,3162,1,Replay,1485
0,0,8,44,0,2,0,86,0,28179.48931,1,3166,1,Replay,227
0,0,8,44,1,2,1,236,174,28179.51679,0,3168,0,Replay,880
0,0,12,60,0,2,0,26,0,28179.5726,1,3170,1,Replay,0
0,0,8,44,0,2,0,86,0,28179.58252,1,3172,1,Replay,229
0,0,8,44,1,2,1,235,173,28179.61885,0,3174,0,Replay,881
0,0,8,44,0,2,0,86,0,28179.64433,1,3176,1,Replay,230
0,0,12,60,0,2,0,26,0,28179.675,1,3178,1,Replay,0
0,0,8,44,0,2,0,86,0,28179.70521,1,3180,1,Replay,231
0,0,8,44,1,2,1,236,174,28179.7208,0,3182,0,Replay,882
0,0,12,314,1,0,1,26,0,28181.26188,0,3186,0,Replay,2072
0,0,12,314,0,0,0,26,0,28181.26905,1,3187,1,Replay,2073
0,0,12,314,1,0,1,26,0,28181.26964,0,3188,0,Replay,2074
0,0,12,314,0,0,0,26,0,28181.27052,1,3189,1,Replay,2075
0,0,12,314,1,0,1,26,0,28181.27504,0,3190,0,Replay,2076
0,0,12,314,0,0,0,26,0,28181.27765,1,3191,1,Replay,2077
0,0,12,314,1,0,1,26,0,28181.28064,0,3192,0,Replay,2078
0,0,12,314,1,0,1,26,0,28181.28615,0,3193,0,Replay,2080
0,0,12,314,0,0,0,26,0,28181.30212,1,3194,1,Replay,2081
0,0,12,314,1,0,1,26,0,28181.30272,0,3195,0,Replay,2082
0,0,12,314,0,0,0,26,0,28181.30339,1,3196,1,Replay,2083
0,0,12,314,1,0,1,26,0,28181.30392,0,3197,0,Replay,2084
0,0,12,314,0,0,0,26,0,28181.30458,1,3198,1,Replay,2085
0,0,12,314,1,0,1,26,0,28181.30517,0,3199,0,Replay,2086
0,0,12,314,0,0,0,26,0,28181.30588,1,3200,1,Replay,2087
0,0,12,314,1,0,1,26,0,28181.3088,0,3201,0,Replay,2088
0,0,12,314,0,0,0,26,0,28181.31079,1,3203,1,Replay,2089
0,0,12,314,1,0,1,26,0,28181.314,0,3204,0,Replay,2090
0,0,12,314,0,0,0,26,0,28181.31622,1,3205,1,Replay,2091
0,0,12,314,1,0,1,26,0,28181.31956,0,3206,0,Replay,2092
0,0,12,314,0,0,0,26,0,28181.32245,1,3208,1,Replay,2093
0,0,12,314,1,0,1,26,0,28181.32512,0,3209,0,Replay,2094
0,0,12,314,0,0,0,26,0,28181.3274,1,3210,1,Replay,2095
0,0,12,314,1,0,1,26,0,28181.33075,0,3211,0,Replay,2096
0,0,12,314,0,0,0,26,0,28181.33427,1,3213,1,Replay,2097
0,0,12,314,1,0,1,26,0,28181.33622,0,3214,0,Replay,2098
0,0,12,314,0,0,0,26,0,28181.33856,1,3216,1,Replay,2099
0,0,12,314,1,0,1,26,0,28181.34178,0,3217,0,Replay,2100
0,0,12,314,0,0,0,26,0,28181.3439,1,3218,1,Replay,2101
0,0,12,314,1,0,1,26,0,28181.34715,0,3220,0,Replay,2102
0,0,12,314,0,0,0,26,0,28181.34942,1,3221,1,Replay,2103
0,0,12,314,1,0,1,26,0,28181.35387,0,3222,0,Replay,2104
0,0,12,314,0,0,0,26,0,28181.35496,1,3223,1,Replay,2105
0,0,12,314,1,0,1,26,0,28181.35833,0,3224,0,Replay,2106
0,0,12,314,0,0,0,26,0,28181.3606,1,3225,1,Replay,2107
0,0,12,314,1,0,1,26,0,28181.36386,0,3226,0,Replay,2108
0,0,12,314,0,0,0,26,0,28181.36602,1,3227,1,Replay,2109
0,0,12,314,1,0,1,26,0,28181.37037,0,3228,0,Replay,2110
0,0,12,314,0,0,0,26,0,28181.37256,1,3229,1,Replay,2111
0,0,12,314,1,0,1,26,0,28181.37607,0,3230,0,Replay,2112
0,0,12,314,0,0,0,26,0,28181.37804,1,3231,1,Replay,2113
0,0,12,314,1,0,1,26,0,28181.38184,0,3234,0,Replay,2114
0,0,12,314,0,0,0,26,0,28181.38404,1,3236,1,Replay,2115
0,0,12,314,1,0,1,26,0,28181.40456,0,3242,0,Replay,2118
0,0,12,314,0,0,0,26,0,28181.40513,1,3243,1,Replay,2119
0,0,12,314,1,0,1,26,0,28181.40572,0,3244,0,Replay,2120
0,0,12,314,0,0,0,26,0,28181.40642,1,3245,1,Replay,2121
0,0,12,314,1,0,1,26,0,28181.40703,0,3246,0,Replay,2122
0,0,12,314,0,0,0,26,0,28181.40766,1,3247,1,Replay,2123
0,0,12,314,1,0,1,26,0,28181.40952,0,3248,0,Replay,2124
0,0,12,314,0,0,0,26,0,28181.4118,1,3249,1,Replay,2125
0,0,12,314,1,0,1,26,0,28181.41635,0,3250,0,Replay,2126
0,0,12,314,0,0,0,26,0,28181.41729,1,3251,1,Replay,2127
0,0,12,314,1,0,1,26,0,28181.42068,0,3252,0,Replay,2128
0,0,12,314,0,0,0,26,0,28181.42289,1,3253,1,Replay,2129
0,0,12,314,1,0,1,26,0,28181.42622,0,3254,0,Replay,2130
0,0,12,314,0,0,0,26,0,28181.42842,1,3255,1,Replay,2131
0,0,12,314,1,0,1,26,0,28181.43191,0,3256,0,Replay,2132
0,0,12,314,0,0,0,26,0,28181.43391,1,3257,1,Replay,2133
0,0,12,314,1,0,1,26,0,28181.43771,0,3259,0,Replay,2134
0,0,12,314,0,0,0,26,0,28181.43963,1,3260,1,Replay,2135
0,0,12,314,1,0,1,26,0,28181.44366,0,3264,0,Replay,2136
0,0,12,314,0,0,0,26,0,28181.44584,1,3265,1,Replay,2137
0,0,12,314,1,0,1,26,0,28181.44918,0,3266,0,Replay,2138
0,0,12,314,0,0,0,26,0,28181.45144,1,3267,1,Replay,2139
0,0,12,314,1,0,1,26,0,28181.45536,0,3268,0,Replay,2140
0,0,12,314,0,0,0,26,0,28181.45775,1,3269,1,Replay,2141
0,0,12,314,1,0,1,26,0,28181.46023,0,3270,0,Replay,2142
0,0,12,314,0,0,0,26,0,28181.46248,1,3271,1,Replay,2143
0,0,12,314,1,0,1,26,0,28181.46584,0,3272,0,Replay,2144
0,0,12,314,0,0,0,26,0,28181.47075,1,3273,1,Replay,2145
0,0,12,314,1,0,1,26,0,28181.47134,0,3274,0,Replay,2146
0,0,12,314,0,0,0,26,0,28181.47349,1,3275,1,Replay,2147
0,0,12,314,1,0,1,26,0,28181.47684,0,3276,0,Replay,2148
0,0,12,314,0,0,0,26,0,28181.47923,1,3277,1,Replay,2149
0,0,12,314,1,0,1,26,0,28181.48245,0,3278,0,Replay,2150
0,0,12,314,0,0,0,26,0,28181.48695,1,3279,1,Replay,2151
0,0,12,314,1,0,1,26,0,28181.50692,0,3283,0,Replay,2154
0,0,12,314,0,0,0,26,0,28181.50756,1,3284,1,Replay,2155
0,0,12,314,1,0,1,26,0,28181.50818,0,3285,0,Replay,2156
0,0,12,314,0,0,0,26,0,28181.50881,1,3286,1,Replay,2157
0,0,12,314,1,0,1,26,0,28181.50933,0,3287,0,Replay,2158
0,0,12,314,0,0,0,26,0,28181.50997,1,3288,1,Replay,2159
0,0,12,314,1,0,1,26,0,28181.51072,0,3289,0,Replay,2160
0,0,12,314,0,0,0,26,0,28181.5129,1,3290,1,Replay,2161
0,0,12,314,1,0,1,26,0,28181.54485,0,3291,0,Replay,2172
0,0,12,314,1,0,1,26,0,28181.75779,0,3292,0,Replay,2184
0,0,12,314,1,0,1,26,0,28181.76316,0,3293,0,Replay,2186
0,0,12,314,1,0,1,26,0,28182.02577,0,3294,0,Replay,2280
0,0,12,314,0,0,0,26,0,28182.02881,1,3295,1,Replay,2281
0,0,12,314,1,0,1,26,0,28182.03123,0,3296,0,Replay,2282
0,0,12,314,0,0,0,26,0,28182.03387,1,3297,1,Replay,2283
0,0,12,314,1,0,1,26,0,28182.03685,0,3298,0,Replay,2284
0,0,12,314,0,0,0,26,0,28182.03904,1,3299,1,Replay,2285
0,0,12,314,1,0,1,26,0,28182.04239,0,3300,0,Replay,2286
0,0,12,314,0,0,0,26,0,28182.04458,1,3301,1,Replay,2287
0,0,12,314,1,0,1,26,0,28182.0479,0,3302,0,Replay,2288
0,0,12,314,0,0,0,26,0,28182.05108,1,3303,1,Replay,2289
0,0,12,314,1,0,1,26,0,28182.05337,0,3304,0,Replay,2290
0,0,12,314,0,0,0,26,0,28182.05564,1,3305,1,Replay,2291
0,0,12,314,1,0,1,26,0,28182.05901,0,3306,0,Replay,2292
0,0,12,314,0,0,0,26,0,28182.06118,1,3307,1,Replay,2293
0,0,12,314,1,0,1,26,0,28182.06564,0,3308,0,Replay,2294
0,0,12,314,0,0,0,26,0,28182.06691,1,3309,1,Replay,2295
0,0,12,314,1,0,1,26,0,28182.07005,0,3310,0,Replay,2296
0,0,12,314,0,0,0,26,0,28182.07242,1,3311,1,Replay,2297
0,0,12,314,1,0,1,26,0,28182.07585,0,3312,0,Replay,2298
0,0,12,314,0,0,0,26,0,28182.07778,1,3313,1,Replay,2299
0,0,12,314,1,0,1,26,0,28182.08115,0,3314,0,Replay,2300
0,0,12,314,0,0,0,26,0,28182.08522,1,3315,1,Replay,2301
0,0,12,314,1,0,1,26,0,28182.08765,0,3316,0,Replay,2302
0,0,12,314,0,0,0,26,0,28182.08989,1,3317,1,Replay,2303
0,0,12,314,1,0,1,26,0,28182.27483,0,3318,0,Replay,2304
0,0,12,314,0,0,0,26,0,28182.27565,1,3319,1,Replay,2305
0,0,8,314,0,2,0,86,0,28182.28381,1,3320,1,Replay,326
0,0,8,314,0,2,0,86,0,28182.28633,1,3321,1,Replay,326
0,0,8,314,0,2,0,86,0,28182.29618,1,3322,1,Replay,326
0,0,8,314,0,2,0,86,0,28182.29948,1,3323,1,Replay,326
0,0,8,314,0,2,0,86,0,28182.30052,1,3324,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.30296,1,3325,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.31273,1,3326,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.33302,1,3327,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.34434,1,3328,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.35259,1,3329,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.35574,1,3330,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.36753,1,3331,1,Replay,327
0,0,8,314,0,2,0,86,0,28182.38365,1,3332,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.38481,1,3333,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.38893,1,3334,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.39057,1,3335,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.39923,1,3336,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.4031,1,3337,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.40792,1,3339,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.4153,1,3340,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.41748,1,3341,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.42066,1,3342,1,Replay,328
0,0,8,314,0,2,0,86,0,28182.43548,1,3343,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.43663,1,3344,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.44757,1,3345,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.45359,1,3346,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.45899,1,3347,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.4676,1,3348,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.47737,1,3349,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.48689,1,3350,1,Replay,329
0,0,8,314,0,2,0,86,0,28182.4987,1,3351,1,Replay,330
0,0,8,314,0,2,0,86,0,28182.50104,1,3352,1,Replay,330
0,0,8,314,0,2,0,86,0,28182.51807,1,3353,1,Replay,330
0,0,8,314,0,2,0,86,0,28182.52575,1,3354,1,Replay,330
0,0,8,314,0,2,0,86,0,28182.53255,1,3355,1,Replay,330
0,0,8,314,0,2,0,86,0,28183.04259,1,3356,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.04373,1,3357,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.05409,1,3358,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.06067,1,3359,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.06323,1,3360,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.06994,1,3361,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.07804,1,3362,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.07931,1,3363,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.08787,1,3364,1,Replay,337
0,0,8,314,0,2,0,86,0,28183.08918,1,3365,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.09001,1,3366,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.091,1,3367,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.09513,1,3368,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.09725,1,3369,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.10323,1,3370,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.10425,1,3371,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.10533,1,3372,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.11545,1,3373,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.12241,1,3374,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.12346,1,3375,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.12463,1,3376,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.12608,1,3377,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.12885,1,3378,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.13247,1,3379,1,Replay,338
0,0,8,314,0,2,0,86,0,28183.13354,1,3380,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.13486,1,3381,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.13633,1,3382,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.13772,1,3383,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.13879,1,3384,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.14014,1,3385,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.14939,1,3386,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.15482,1,3387,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.15688,1,3388,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.15836,1,3389,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.16087,1,3390,1,Replay,339
0,0,8,314,0,2,0,86,0,28183.16348,1,3391,1,Replay,339
0,0,12,60,0,2,0,26,0,28183.16754,1,3392,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16755,1,3393,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16792,1,3394,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16808,1,3395,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16822,1,3396,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16837,1,3397,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16849,1,3398,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16863,1,3399,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16875,1,3400,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16884,1,3401,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16913,1,3402,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16928,1,3403,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16954,1,3404,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16977,1,3405,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.16986,1,3406,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17007,1,3407,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17019,1,3408,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17035,1,3409,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17036,1,3410,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17156,1,3411,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17173,1,3412,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17184,1,3413,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.172,1,3414,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17225,1,3415,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17245,1,3416,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17263,1,3417,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17264,1,3418,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17285,1,3419,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17296,1,3420,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17326,1,3421,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17334,1,3422,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17339,1,3423,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17362,1,3424,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17385,1,3425,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17397,1,3426,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17398,1,3427,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17421,1,3428,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17446,1,3429,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17458,1,3430,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17475,1,3431,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17484,1,3432,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.175,1,3433,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.1751,1,3434,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.1752,1,3435,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.17535,1,3436,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20021,1,3437,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20022,1,3438,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20038,1,3439,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20053,1,3440,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20067,1,3441,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.2008,1,3442,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20093,1,3443,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20102,1,3444,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20116,1,3445,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20129,1,3446,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20153,1,3447,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20177,1,3448,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20178,1,3449,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.202,1,3450,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20213,1,3451,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.2023,1,3452,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.2034,1,3453,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20346,1,3454,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20378,1,3455,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20394,1,3456,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.2041,1,3457,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20411,1,3458,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20433,1,3459,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20457,1,3460,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20471,1,3461,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20488,1,3462,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20489,1,3463,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20505,1,3464,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20529,1,3465,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20534,1,3466,1,Replay,0
0,0,12,60,0,2,0,26,0,28183.20553,1,3467,1,Replay,0
0,0,12,314,1,0,1,26,0,28184.98846,0,3504,0,Replay,2944
0,0,12,314,0,0,0,26,0,28184.98906,1,3505,1,Replay,2945
0,0,12,314,1,0,1,26,0,28184.98998,0,3506,0,Replay,2946
0,0,12,314,0,0,0,26,0,28184.99215,1,3507,1,Replay,2947
0,0,12,314,1,0,1,26,0,28184.99544,0,3508,0,Replay,2948
0,0,12,314,0,0,0,26,0,28184.99771,1,3509,1,Replay,2949
0,0,12,314,1,0,1,26,0,28185.00102,0,3510,0,Replay,2950
0,0,12,314,0,0,0,26,0,28185.00325,1,3511,1,Replay,2951
0,0,12,314,1,0,1,26,0,28185.00663,0,3512,0,Replay,2952
0,0,12,314,0,0,0,26,0,28185.00874,1,3513,1,Replay,2953
0,0,12,314,1,0,1,26,0,28185.01205,0,3514,0,Replay,2954
0,0,12,314,0,0,0,26,0,28185.01421,1,3515,1,Replay,2955
0,0,12,314,1,0,1,26,0,28185.01776,0,3516,0,Replay,2956
0,0,12,314,0,0,0,26,0,28185.01972,1,3517,1,Replay,2957
0,0,12,314,1,0,1,26,0,28185.02322,0,3518,0,Replay,2958
0,0,12,314,0,0,0,26,0,28185.02522,1,3521,1,Replay,2959
0,0,12,314,1,0,1,26,0,28185.02875,0,3522,0,Replay,2960
0,0,12,314,0,0,0,26,0,28185.03092,1,3523,1,Replay,2961
0,0,12,314,1,0,1,26,0,28185.03431,0,3524,0,Replay,2962
0,0,12,314,0,0,0,26,0,28185.03651,1,3525,1,Replay,2963
0,0,12,314,1,0,1,26,0,28185.0403,0,3526,0,Replay,2964
0,0,12,314,0,0,0,26,0,28185.04182,1,3527,1,Replay,2965
