timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
28167.89612,2614,26,0,314,1,0,1,0,0,0,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002156,Replay
28167.89945,2615,26,0,314,0,1,0,1,0,0,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003328,Replay
28167.90518,2616,26,0,314,0,1,0,1,0,0,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005724,Replay
28167.9077,2617,26,0,314,1,0,1,0,0,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002523,Replay
28167.91079,2618,26,0,314,0,1,0,1,0,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003088,Replay
28167.91275,2619,26,0,314,1,0,1,0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001963,Replay
28167.91613,2620,26,0,314,0,1,0,1,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003376,Replay
28167.91978,2621,26,0,314,1,0,1,0,0,0,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003654,Replay
28167.92203,2622,26,0,314,0,1,0,1,0,0,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002249,Replay
28167.92402,2623,26,0,314,1,0,1,0,0,0,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001987,Replay
28167.92741,2624,26,0,314,0,1,0,1,0,0,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00339,Replay
28167.92959,2625,26,0,314,1,0,1,0,0,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002181,Replay
28167.9329,2626,26,0,314,0,1,0,1,0,0,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003312,Replay
28167.93507,2627,26,0,314,1,0,1,0,0,0,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002175,Replay
28167.9396,2628,26,0,314,0,1,0,1,0,0,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004523,Replay
28167.9407,2629,26,0,314,1,0,1,0,0,0,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001108,Replay
28167.944,2630,26,0,314,0,1,0,1,0,0,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003292,Replay
28167.94617,2631,26,0,314,1,0,1,0,0,0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002178,Replay
28168.79933,2634,86,2,44,1,0,1,0,0,0,117,2048,20,52,43227,64,128,6,2,5,64836,53,346417642,0,32,2,64240,1,0,0,0,0,0,2,8,0.85316,Replay
28168.8205,2636,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.021165,Replay
28168.84709,2638,86,2,44,1,0,1,0,0,0,118,2048,20,52,43228,64,128,6,2,5,62328,53,3944461181,0,32,2,64240,1,0,0,0,0,0,2,8,0.026594,Replay
28168.89288,2640,86,2,44,1,0,1,0,0,0,119,2048,20,52,111,64,128,6,2,4,56591,53,1109343960,0,32,2,64240,1,0,0,0,0,0,2,8,0.045786,Replay
28168.9229,2642,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.030021,Replay
28168.93815,2644,86,2,44,1,0,1,0,0,0,120,2048,20,52,112,64,128,6,2,4,60591,53,2099431239,0,32,2,64240,1,0,0,0,0,0,2,8,0.015249,Replay
28168.96051,2646,75,3,44,0,1,0,1,0,0,748,2048,20,41,811,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,54,13,2,8,0.022362,Replay
28168.96053,2648,237,3,44,0,1,0,1,0,0,749,2048,20,203,812,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,11,175,2,8,2.30E-05,Replay
28169.01508,2652,86,2,44,1,0,1,0,0,0,123,2048,20,52,43230,64,128,6,2,5,62848,53,701106715,0,32,2,64240,1,0,0,0,0,0,2,8,0.054541,Replay
28170.5634,2654,26,0,314,0,1,0,1,0,0,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.548328,Replay
28170.56594,2655,26,0,314,1,0,1,0,0,0,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002537,Replay
28170.56892,2656,26,0,314,0,1,0,1,0,0,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002983,Replay
28170.57106,2657,26,0,314,1,0,1,0,0,0,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002139,Replay
28170.57433,2658,26,0,314,0,1,0,1,0,0,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003269,Replay
28170.57656,2659,26,0,314,1,0,1,0,0,0,3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002224,Replay
28170.58217,2660,26,0,314,0,1,0,1,0,0,3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005611,Replay
28170.58273,2661,26,0,314,1,0,1,0,0,0,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000559,Replay
28170.58536,2662,26,0,314,0,1,0,1,0,0,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002638,Replay
28170.58764,2663,26,0,314,1,0,1,0,0,0,3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002274,Replay
28170.5911,2664,26,0,314,0,1,0,1,0,0,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003464,Replay
28170.59331,2665,26,0,314,1,0,1,0,0,0,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002205,Replay
28170.59671,2666,26,0,314,0,1,0,1,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003408,Replay
28170.60099,2667,26,0,314,1,0,1,0,0,0,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004272,Replay
28170.60348,2668,26,0,314,0,1,0,1,0,0,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00249,Replay
28170.60594,2669,26,0,314,1,0,1,0,0,0,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002461,Replay
28170.60919,2670,26,0,314,0,1,0,1,0,0,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00325,Replay
28170.61171,2671,26,0,314,1,0,1,0,0,0,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002525,Replay
28170.61634,2672,26,0,314,0,1,0,1,0,0,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004626,Replay
28170.61694,2673,26,0,314,1,0,1,0,0,0,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000603,Replay
28170.62035,2674,26,0,314,0,1,0,1,0,0,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003405,Replay
28170.62248,2675,26,0,314,1,0,1,0,0,0,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002134,Replay
28170.62608,2676,26,0,314,0,1,0,1,0,0,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003601,Replay
28170.62817,2677,26,0,314,1,0,1,0,0,0,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002091,Replay
28170.6315,2678,26,0,314,0,1,0,1,0,0,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003326,Replay
28170.63375,2679,26,0,314,1,0,1,0,0,0,3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002252,Replay
28170.6402,2683,26,0,314,0,1,0,1,0,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006453,Replay
28170.65264,2685,26,0,314,1,0,1,0,0,0,3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.012434,Replay
28170.65324,2686,26,0,314,0,1,0,1,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000598,Replay
28170.65393,2687,26,0,314,1,0,1,0,0,0,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000695,Replay
28170.65457,2688,26,0,314,0,1,0,1,0,0,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000642,Replay
28170.65513,2689,26,0,314,1,0,1,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000558,Replay
28170.65638,2690,26,0,314,0,1,0,1,0,0,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001247,Replay
28170.6586,2691,26,0,314,1,0,1,0,0,0,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002226,Replay
28170.66194,2692,26,0,314,0,1,0,1,0,0,3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003332,Replay
28170.66428,2693,26,0,314,1,0,1,0,0,0,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00234,Replay
28170.66755,2694,26,0,314,0,1,0,1,0,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003278,Replay
28170.66991,2695,26,0,314,1,0,1,0,0,0,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002356,Replay
28170.67319,2696,26,0,314,0,1,0,1,0,0,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003284,Replay
28170.6754,2697,26,0,314,1,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002205,Replay
28170.8615,2700,26,0,314,1,0,1,0,0,0,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.186103,Replay
28170.87285,2701,26,0,314,1,0,1,0,0,0,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.011348,Replay
28170.89671,2702,26,0,314,1,0,1,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.023862,Replay
28170.97412,2703,26,0,314,0,1,0,1,0,0,3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.077405,Replay
28171.00533,2704,26,0,314,1,0,1,0,0,0,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.031218,Replay
28171.02731,2705,26,0,314,0,1,0,1,0,0,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.021974,Replay
28171.40554,2706,26,0,314,0,1,0,1,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.378235,Replay
28171.40785,2707,26,0,314,1,0,1,0,0,0,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002309,Replay
28171.41167,2708,26,0,314,0,1,0,1,0,0,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003822,Replay
28171.41393,2709,26,0,314,1,0,1,0,0,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002255,Replay
28171.41727,2710,26,0,314,0,1,0,1,0,0,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003339,Replay
28171.42034,2711,26,0,314,1,0,1,0,0,0,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003067,Replay
28171.42291,2712,26,0,314,0,1,0,1,0,0,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002579,Replay
28171.42521,2713,26,0,314,1,0,1,0,0,0,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002297,Replay
28171.42864,2714,26,0,314,0,1,0,1,0,0,3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003428,Replay
28171.43153,2715,26,0,314,1,0,1,0,0,0,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002893,Replay
28171.43558,2716,26,0,314,0,1,0,1,0,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004048,Replay
28171.43705,2717,26,0,314,1,0,1,0,0,0,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001471,Replay
28171.44048,2718,26,0,314,0,1,0,1,0,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003427,Replay
28171.4427,2719,26,0,314,1,0,1,0,0,0,3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002226,Replay
28171.44827,2720,26,0,314,1,0,1,0,0,0,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005566,Replay
28171.45202,2721,26,0,314,0,1,0,1,0,0,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003745,Replay
28171.45389,2722,26,0,314,1,0,1,0,0,0,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001877,Replay
28171.45936,2723,26,0,314,0,1,0,1,0,0,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005471,Replay
28171.47191,2724,26,0,314,1,0,1,0,0,0,3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.01255,Replay
28171.47243,2725,26,0,314,0,1,0,1,0,0,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000512,Replay
28171.47306,2726,26,0,314,1,0,1,0,0,0,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000637,Replay
28171.47372,2727,26,0,314,0,1,0,1,0,0,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00066,Replay
28171.47431,2728,26,0,314,1,0,1,0,0,0,3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000584,Replay
28171.47495,2729,26,0,314,0,1,0,1,0,0,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000642,Replay
28171.47615,2730,26,0,314,1,0,1,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0012,Replay
28171.47943,2731,26,0,314,0,1,0,1,0,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003281,Replay
28171.4814,2732,26,0,314,1,0,1,0,0,0,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001966,Replay
28171.48467,2733,26,0,314,0,1,0,1,0,0,3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003277,Replay
28171.4869,2734,26,0,314,1,0,1,0,0,0,3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002227,Replay
28171.49071,2735,26,0,314,0,1,0,1,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003808,Replay
28171.49235,2736,26,0,314,1,0,1,0,0,0,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001645,Replay
28171.49561,2737,26,0,314,0,1,0,1,0,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003254,Replay
28171.4978,2738,26,0,314,1,0,1,0,0,0,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002198,Replay
28171.50348,2739,26,0,314,1,0,1,0,0,0,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005672,Replay
28171.50656,2740,26,0,314,0,1,0,1,0,0,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003085,Replay
28171.50869,2741,26,0,314,1,0,1,0,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002131,Replay
28171.512,2742,26,0,314,0,1,0,1,0,0,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003309,Replay
28171.51428,2743,26,0,314,1,0,1,0,0,0,3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002275,Replay
28171.51763,2744,26,0,314,0,1,0,1,0,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003353,Replay
28171.51975,2745,26,0,314,1,0,1,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002118,Replay
28171.52315,2746,26,0,314,0,1,0,1,0,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003405,Replay
28171.52654,2747,26,0,314,1,0,1,0,0,0,3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003384,Replay
28171.52887,2748,26,0,314,0,1,0,1,0,0,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002336,Replay
28171.53109,2749,26,0,314,1,0,1,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002217,Replay
28171.53444,2750,26,0,314,0,1,0,1,0,0,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003355,Replay
28171.53796,2751,26,0,314,1,0,1,0,0,0,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003512,Replay
28171.53998,2752,26,0,314,0,1,0,1,0,0,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002021,Replay
28171.54214,2753,26,0,314,1,0,1,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002167,Replay
28171.5454,2754,26,0,314,0,1,0,1,0,0,3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003252,Replay
28171.54757,2755,26,0,314,1,0,1,0,0,0,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002174,Replay
28171.55095,2756,26,0,314,0,1,0,1,0,0,3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003375,Replay
28171.55316,2757,26,0,314,1,0,1,0,0,0,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002215,Replay
28171.5565,2758,26,0,314,0,1,0,1,0,0,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003339,Replay
28171.55868,2759,26,0,314,1,0,1,0,0,0,3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002176,Replay
28171.5742,2760,26,0,314,0,1,0,1,0,0,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.01552,Replay
28171.57483,2761,26,0,314,1,0,1,0,0,0,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000631,Replay
28171.57603,2762,26,0,314,1,0,1,0,0,0,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001204,Replay
28171.57663,2763,26,0,314,0,1,0,1,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000604,Replay
28171.57726,2764,26,0,314,1,0,1,0,0,0,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000625,Replay
28171.57827,2765,26,0,314,0,1,0,1,0,0,3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00101,Replay
28171.77001,2768,238,3,320,0,1,0,1,0,0,781,2048,20,204,849,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,184,4,176,2,8,0.191738,Replay
28172.37721,2773,235,3,44,0,1,0,1,0,0,792,2048,20,201,858,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,6,173,2,8,0.607204,Replay
28172.38365,2775,86,2,44,1,0,1,0,0,0,71,2048,20,52,43260,64,128,6,2,5,51423,53,2659130888,0,32,2,64240,1,0,0,0,0,0,2,8,0.00644,Replay
28172.40469,2777,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.021035,Replay
28172.46226,2779,86,2,44,1,0,1,0,0,0,72,2048,20,52,43261,64,128,6,2,5,54842,53,2390767278,0,32,2,64240,1,0,0,0,0,0,2,8,0.057578,Replay
28172.47915,2785,235,3,44,0,1,0,1,0,0,793,2048,20,201,859,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,7,173,2,8,0.016882,Replay
28172.50708,2787,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.027935,Replay
28172.53901,2789,86,2,44,1,0,1,0,0,0,75,2048,20,52,43262,64,128,6,2,5,61106,53,4239420809,0,32,2,64240,1,0,0,0,0,0,2,8,0.031931,Replay
28172.53922,2793,86,2,44,1,0,1,0,0,0,77,2048,20,52,165,64,128,6,2,4,55129,53,1701449535,0,32,2,64240,1,0,0,0,0,0,2,8,0.000209,Replay
28172.53975,2795,86,2,44,1,0,1,0,0,0,78,2048,20,52,166,64,128,6,2,4,57419,53,3428216970,0,32,2,64240,1,0,0,0,0,0,2,8,0.000531,Replay
28172.55755,2801,86,2,44,1,0,1,0,0,0,81,2048,20,52,167,64,128,6,2,4,52015,53,2297750691,0,32,2,64240,1,0,0,0,0,0,2,8,0.017797,Replay
28172.58114,2803,237,3,44,0,1,0,1,0,0,794,2048,20,203,860,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,8,175,2,8,0.023589,Replay
28172.5988,2805,86,2,44,1,0,1,0,0,0,82,2048,20,52,43263,64,128,6,2,5,59132,53,2741512104,0,32,2,64240,1,0,0,0,0,0,2,8,0.017664,Replay
28174.14786,2810,26,0,314,1,0,1,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.549054,Replay
28174.14846,2811,26,0,314,0,1,0,1,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000608,Replay
28174.14911,2812,26,0,314,1,0,1,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000645,Replay
28174.15204,2813,26,0,314,0,1,0,1,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002927,Replay
28174.15796,2815,26,0,314,1,0,1,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005927,Replay
28174.15867,2816,26,0,314,0,1,0,1,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000711,Replay
28174.16126,2817,26,0,314,1,0,1,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002586,Replay
28174.16865,2819,26,0,314,0,1,0,1,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007388,Replay
28174.16918,2820,26,0,314,1,0,1,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000534,Replay
28174.1699,2821,26,0,314,0,1,0,1,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000719,Replay
28174.17666,2825,26,0,314,1,0,1,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006757,Replay
